SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2006,Lauren Jackson,SEA,3.98,1.71,5.69,3159.2,30.2,112.3,100.0,12.3,91.9,108.2,-16.4,28.7,1595.7,1563.5,912.1,914.6,30,28.4,19.4,7.6,1.6,0.8,1.7,1.3,12.0,6.3,53.5,37.7,34.9,13.6,4.1,9.5,2.9,1.4,3.1,2.4,4.5,100682
2006,Chamique Holdsclaw,LAS,3.12,1.72,4.84,2675.3,30.7,109.7,95.9,13.8,94.7,102.6,-7.9,21.7,1333.6,1341.7,1163.2,1150.8,25,29.6,15.0,6.1,2.2,1.4,0.4,2.3,12.6,3.4,47.0,20.0,26.2,10.6,4.0,6.6,3.9,2.4,0.6,4.0,3.0,100356
2006,Lisa Leslie,LAS,2.58,1.79,4.37,3817.4,38.5,105.7,97.4,8.3,93.1,104.4,-11.3,19.6,1910.2,1907.2,586.6,585.3,34,31.0,20.0,9.5,3.2,1.5,1.7,3.7,14.8,7.1,51.1,40.0,33.8,16.0,4.1,11.9,5.4,2.5,2.8,6.3,5.3,100003
2006,Katie Douglas,CON,2.05,2.26,4.31,3745.9,28.2,108.2,92.9,15.3,96.8,102.3,-5.4,20.7,1867.9,1878.0,669.3,652.3,32,31.6,16.4,3.8,2.5,1.9,0.1,2.3,12.6,3.5,44.3,42.2,26.5,6.1,1.9,4.2,4.0,3.1,0.2,3.7,3.3000000000000003,100666
2006,Asjha Jones,CON,3.15,0.82,3.97,2881.3,29.6,110.7,96.4,14.3,97.9,93.9,4.0,10.3,1446.4,1434.9,1090.8,1095.4,34,23.0,11.1,5.4,1.4,0.7,0.6,1.8,9.8,2.3,46.4,26.3,24.5,11.9,3.8,8.1,3.0,1.5,1.3,3.9,2.8,100723
2006,Murriel Page,LAS,1.26,2.43,3.69,2495.1,15.4,107.2,93.9,13.3,98.4,104.3,-5.9,19.2,1237.0,1258.1,1259.7,1234.4,34,20.4,4.9,3.6,1.0,0.5,0.3,0.9,4.1,1.4,47.1,0.0,12.5,9.1,3.0,6.1,2.5,1.3,0.7,2.3,2.0,100199
2006,Cheryl Ford,DET,1.34,2.17,3.51,3293.5,27.9,103.8,92.8,11.0,97.1,101.6,-4.5,15.5,1644.2,1649.3,832.1,831.7,32,28.7,13.8,11.3,1.4,1.2,0.8,1.8,9.8,6.2,49.8,0.0,25.3,20.7,7.4,13.3,2.6,2.2,1.4,3.3,3.6,100843
2006,Tina Thompson,HOU,2.06,1.34,3.4,2501.3,32.2,107.4,96.1,11.2,95.7,99.0,-3.3,14.5,1236.6,1264.8,1224.7,1235.6,21,33.1,18.7,5.6,2.2,1.0,0.6,2.5,14.5,4.4,45.7,41.7,29.3,8.8,2.3,6.5,3.5,1.5,1.0,3.9,2.5,100076
2006,Lindsay Whalen,CON,0.98,2.18,3.16,3241.2,22.1,106.5,92.4,14.2,102.8,100.5,2.3,11.9,1621.0,1620.3,916.3,910.0,33,26.2,9.0,3.7,4.6,1.0,0.1,2.4,6.8,3.8,38.9,12.9,17.3,7.1,1.0,6.1,8.9,2.0,0.1,4.6,2.1,100915
2006,Tamika Whitmore,IND,0.85,2.31,3.16,3790.0,31.4,101.6,92.0,9.5,93.4,101.6,-8.2,17.7,1885.5,1904.4,551.4,545.4,34,31.1,15.5,4.9,1.8,1.4,0.4,2.8,12.8,4.1,45.7,39.5,26.4,8.2,2.6,5.6,3.0,2.3,0.6,4.7,2.9,100347
2006,Tamika Catchings,IND,0.01,2.98,2.99,3800.4,29.8,100.5,91.0,9.5,97.1,105.3,-8.2,17.7,1897.3,1903.1,539.6,546.8,32,33.4,16.2,7.5,3.7,2.9,1.1,2.5,12.4,6.3,40.7,29.9,25.8,11.9,3.4,8.5,5.9,4.6,1.7,3.9,6.3,100646
2006,DeLisha Milton-Jones,WAS,1.68,1.27,2.95,2509.0,28.3,109.6,101.0,8.6,106.1,110.4,-4.3,12.9,1265.4,1243.7,1271.4,1259.4,23,29.4,14.6,4.9,2.1,1.5,0.7,2.9,11.5,2.7,47.2,43.0,25.1,8.4,1.7,6.7,3.6,2.6,1.3,5.0,3.9000000000000004,100396
2006,Dominique Canty,HOU,1.12,1.67,2.79,1546.2,22.6,107.4,91.8,15.7,98.9,100.2,-1.2,16.9,766.0,780.2,1695.2,1720.2,15,28.7,10.9,3.5,2.9,1.1,0.0,2.3,7.0,5.1,51.4,0.0,19.9,6.3,1.5,4.8,5.3,2.1,0.0,4.2,2.1,100384
2006,Kara Lawson,SAC,1.69,1.06,2.75,2662.7,23.0,107.3,96.5,10.8,99.2,97.4,1.7,9.1,1314.6,1348.2,1116.5,1112.8,34,22.0,8.1,1.9,1.6,0.6,0.1,1.3,7.1,1.1,39.7,39.8,19.3,4.5,0.8,3.8,3.9,1.4,0.3,3.0,1.7,100874
2006,Erin Phillips,CON,0.45,2.16,2.61,2248.8,18.3,105.5,91.1,14.4,104.9,98.7,6.2,8.2,1125.7,1123.1,1411.5,1407.2,34,18.1,5.4,2.1,2.4,0.9,0.1,1.1,4.3,1.5,39.3,34.3,15.0,6.0,1.7,4.4,6.6,2.4,0.2,3.1,2.6,101039
