SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2015,Candace Parker,LAS,2.71,1.29,4.0,1970.2,31.5,112.1,101.0,11.1,96.7,108.7,-12.0,23.1,992.5,977.8,1433.2,1416.8,16,34.4,19.4,10.1,6.3,1.9,1.8,2.5,14.8,5.1,48.9,27.9,30.1,15.6,1.7,13.9,9.7,3.0,2.8,3.9,5.8,201496
2015,Tamika Catchings,IND,2.26,1.71,3.97,2906.6,30.4,108.5,98.1,10.4,98.5,105.8,-7.3,17.7,1450.4,1456.2,1066.9,1067.0,30,26.6,13.1,7.1,2.2,1.8,0.8,1.7,10.9,4.8,38.2,29.5,25.5,13.8,3.3,10.5,4.3,3.6,1.6,3.2,5.2,100646
2015,Elena Delle Donne,CHI,2.57,1.33,3.9,3896.6,33.3,110.2,101.1,9.1,101.7,113.1,-11.4,20.5,1952.3,1944.3,638.0,627.6,31,33.3,23.4,8.4,1.4,1.1,2.1,1.2,16.7,7.0,46.0,31.3,35.5,12.7,2.9,9.8,2.1,1.6,3.1,1.8,4.7,203399
2015,Maya Moore,MIN,1.8,1.91,3.71,4022.0,35.3,105.1,97.4,7.7,92.6,101.6,-9.0,16.7,2019.1,2002.9,472.9,476.2,33,33.4,20.6,6.7,3.5,1.6,0.8,2.3,17.2,4.8,42.0,35.9,32.4,10.5,2.9,7.6,5.5,2.6,1.2,3.7,3.8,202632
2015,Kara Lawson,WAS,2.04,1.5,3.54,2007.1,22.6,108.4,96.8,11.6,98.2,99.3,-1.1,12.7,997.9,1009.2,1436.7,1440.5,22,25.0,9.6,3.0,3.6,0.5,0.1,1.1,8.2,2.2,38.9,32.1,19.9,6.1,0.8,5.3,7.5,1.0,0.3,2.4,1.3,100874
2015,Brittany Boyd-Jones,NYL,1.91,1.45,3.36,1570.5,31.0,109.0,93.1,15.8,97.7,97.5,0.2,15.6,784.6,785.9,1699.5,1712.2,30,14.3,6.6,2.7,2.3,1.2,0.1,1.6,5.0,3.4,39.1,26.7,23.1,9.5,2.0,7.5,8.2,4.1,0.2,5.6,4.3,204327
2015,Kiah Stokes,NYL,-0.17,2.96,2.79,3115.9,13.4,101.6,92.7,8.9,100.7,101.9,-1.2,10.1,1546.3,1569.6,937.9,928.4,34,25.4,5.8,6.4,0.8,0.7,2.0,1.1,4.4,1.4,54.7,0.0,12.0,13.3,3.6,9.7,1.6,1.5,4.1,2.2,5.6,204329
2015,Courtney Vandersloot,CHI,1.84,0.82,2.66,3806.6,21.9,109.4,101.6,7.9,104.4,111.0,-6.5,14.4,1913.4,1893.2,677.0,678.6,34,29.8,11.4,3.4,5.8,1.3,0.5,2.1,9.3,2.1,46.3,35.6,19.4,5.8,1.1,4.7,9.9,2.3,0.9,3.6,3.1999999999999997,202664
2015,Brittney Griner,PHO,0.39,2.26,2.65,2814.8,26.5,103.8,95.7,8.2,103.0,102.5,0.6,7.6,1409.0,1405.8,1055.8,1071.4,26,30.7,15.1,8.1,1.3,0.3,4.0,2.2,10.0,4.9,56.5,0.0,26.6,14.2,2.9,11.3,2.3,0.5,7.1,3.8,7.6,203398
2015,Kia Vaughn,WAS,1.07,1.47,2.54,1227.1,23.3,106.4,92.7,13.7,101.0,100.2,0.9,12.9,614.4,612.7,1820.2,1837.0,20,17.8,5.7,4.2,1.0,0.4,0.4,1.3,5.1,1.7,45.1,0.0,17.3,12.7,3.3,9.4,3.0,1.1,1.1,3.8,2.2,201913
